,Zone,Grade,Store Name,Space Code,W,H,Material,D,Qty,"Sq,ft.",Cost,Level,Inventory Medium,Inventory Type,Location,Category,Category,Comments
40,West,C,Indore,68SFFL6,35'',96'',ESML,,1,22.88020833,,2,Frontlit,Pillar,Mens Denim,Mens,,
41,West,C,Indore,68SFFL7,35'',96'',ESML,,1,23.33333333,,2,Frontlit,Pillar,Mens Denim,Mens,,
42,West,C,Indore,68SWFL1a,87'',109'',ESML,,,65.85416667,,1,Frontlit,Stairway,Kids girl,Kids,,
43,West,C,Indore,68SWFL1b,87'',105'',ESML,,1,63.4375,,,,,,,,
44,West,C,Indore,68SWFL2,"321""","110""",ESML,,1,#VALUE!,,1,Frontlit,Stairway,Ladies,Ladies,,
45,West,C,Indore,68SWFL3,133'',109'',ESML,,1,100.6736111,,1,Frontlit,Stairway,Ladies,Ladies,,
46,West,C,Indore,68SWFL4,78'',105'',ESML,,1,56.875,,2,Frontlit,Stairway,Mens,Mens,,
47,West,C,Indore,68SWFL5,122'',105'',ESML,,,88.95833333,,2,Frontlit,Stairway,Mens,Mens,,
48,West,C,Indore,68SWFL6,90'',104'',ESML,,1,65,,2,Frontlit,Stairway,Mens,Mens,,
49,West,C,Indore,68SWFL7,78”,109”,ESML,,1,#VALUE!,,2,Frontlit,Stairway,Mens,Mens,,
50,West,C,Indore,68SWFL8,78”,109”,ESML,,,#VALUE!,,2,Frontlit,Stairway,Mens,Mens,,
51,West,C,Indore,68SWFL9,91'',109'',ESML,,1,68.88194444,,2,Frontlit,Stairway,Mens,Mens,,
52,West,C,Indore,68SWFL10,122'',109'',ESML,,1,92.34722222,,2,Frontlit,Stairway,Mens,Mens,,
53,West,C,Indore,68SWFL11,78'',108'',ESML,,1,58.5,,2,Frontlit,Stairway,Mens,Mens,,
54,West,C,Indore,68GFSV1,37'',64'',Digital print on 5mm sunboard,"7""",2,16.44444444,,0,Frontlit,Sensomatic,Beauty,Beauty,,
55,West,C,Indore,68GFW1,157'',120'',Star Flex,,1,130.8333333,,0,Frontlit,Window,Generic,Generic,,
56,West,C,Indore,68FFW1,225'',138'',ESML,,1,215.625,,1,Frontlit,Window,Fragrance,Beauty,,
57,West,C,Indore,68FFW2,230'',137'',ESML,,1,218.8194444,,1,Frontlit,Window,Generic,Generic,,
58,West,C,Indore,68FFW3,372'',120'',ESML,,1,310,,1,Frontlit,Window,Generic,Generic,,
59,West,C,Indore,68FFW4,286'',137'',ESML,,1,272.0972222,,1,Frontlit,Window,Generic,Generic,,
60,West,C,Indore,68FFW5,225'',138'',ESML,,1,215.625,,1,Frontlit,Window,Generic,Generic,,
61,West,C,Indore,68SFW1,224'',132'',ESML,,1,205.3333333,,2,Frontlit,Window,Fragrance,Beauty,,
62,West,C,Indore,68SFW2,275'',132'',ESML,,1,252.0833333,,2,Frontlit,Window,Generic,Generic,,
63,West,C,Indore,68SFW3,408'',132'',ESML,,1,374,,2,Frontlit,Window,Beauty,Beauty,,
64,West,C,Indore,68SFW4,402'',132'',ESML,,1,368.5,,2,Frontlit,Window,Generic,Generic,,
,,,,,,,,,,,,,,,,,,
1,West,B,Juhu,17LGFV7,30'',83'',ESML,,1,17.29166667,,-1,Frontlit,Pillar,Mens Formal,Mens,,
2,West,B,Juhu,17FFV2,37'',107'',ESML,,1,27.49305556,,1,Frontlit,Pillar,Indian Wear,Ladies,,
3,West,B,Juhu,17FFV4,37'',107'',ESML,,1,27.49305556,,1,Frontlit,Pillar,Indian Wear,Ladies,,
4,West,B,Juhu,17FFV17,51'',118'',ESML,,1,41.79166667,,1,Frontlit,Pillar,Indian Wear,Ladies,,
5,West,B,Juhu,17FFV18,55'',112'',ESML,,1,42.77777778,,1,Frontlit,Pillar,Kids,Kids,,
6,West,B,Juhu,17FFW2,264'',120'',Backlit star flex,,1,220,,2,Frontlit,Pillar,Mens Denim,Mens,,
7,West,B,Juhu,17SFV7,72'',123'',ESML,,1,61.5,,1,Frontlit,Window,Kids,Kids,,
8,West,B,Juhu,17AF1a-1b,75” x 203” x 27” - front back + 203” x 27” (top),back (75” x 91” is the visible space),,,2,,,0,Frontlit,Façade,Generic,Generic,,
9,West,B,Juhu,17LGFV1,36'',78'',ESML,,1,19.5,,-1,Frontlit,Pillar,Mens Formal,Mens,,
10,West,B,Juhu,17LGFV2,33'',76'',ESML,,1,17.41666667,,-1,Frontlit,Pillar,Mens Formal,Mens,,
11,West,B,Juhu,17LGFV3,65'',94'',Backlit star flex,,1,42.43055556,,-1,Frontlit,Pillar,Mens Formal,Mens,,
12,West,B,Juhu,17LGFV4,31'',83'',ESML,,1,17.86805556,,-1,Frontlit,Pillar,Mens Formal,Mens,,
13,West,B,Juhu,17LGFV5,31'',83'',ESML,,1,17.86805556,,-1,Frontlit,Pillar,Mens Formal,Mens,,
14,West,B,Juhu,17LGFV6,50'',84'',ESML,,1,29.16666667,,-1,Frontlit,Pillar,Mens Formal,Mens,,
15,West,B,Juhu,17LGFV8,,,Recce,,,,,-1,Frontlit,Pillar,Mens Formal,Mens,,
16,West,B,Juhu,17GFV1,33'',76'',ESML,,1,17.41666667,,0,Frontlit,Pillar,Beauty,Beauty,,
17,West,B,Juhu,17GFV2,33'',"8'7""",ESML,,1,#VALUE!,,0,Frontlit,Pillar,Beauty,Beauty,,
18,West,B,Juhu,17GFV3,65'',94'',Backlit Fabric with Silicon Strip,,1,42.43055556,,0,Frontlit,Pillar,Beauty,Beauty,,
19,West,B,Juhu,17GFV4,,,Recce,,,,,0,Frontlit,Pillar,Generic,Generic,,
20,West,B,Juhu,17GFBL1,65'',94'',Backlit star flex,,1,42.43055556,,0,Backlit,Pillar,Fragrance,Beauty,,
21,West,B,Juhu,17GFBL2,144'',72'',Backlit star flex,,1,72.60111111,,0,Backlit,Pillar,Fragrance,Beauty,,
22,West,B,Juhu,17FFV1,38'',108'',ESML,,,28.5,,1,Frontlit,Pillar,Indian Wear,Ladies,,
23,West,B,Juhu,17FFV3,36'',96'',ESML,,1,24,,1,Frontlit,Pillar,Indian Wear,Ladies,,
24,West,B,Juhu,17FFV5,35'',106'',ESML,,1,25.76388889,,1,Frontlit,Pillar,Indian Wear,Ladies,,
25,West,B,Juhu,17FFV6,36'',106'',ESML,,1,26.5,,1,Frontlit,Pillar,Indian Wear,Ladies,,
26,West,B,Juhu,17FFV7,35'',106'',ESML,,1,25.76388889,,1,Frontlit,Pillar,Indian Wear,Ladies,,
27,West,B,Juhu,17FFV8,50'',97'',ESML,,1,33.68055556,,1,Frontlit,Stairway,Lingerie,Ladies,,
28,West,B,Juhu,17FFV9,50'',97'',ESML,,1,33.68055556,,1,Frontlit,Stairway,Lingerie,Ladies,,
29,West,B,Juhu,17FFV10,50'',97'',ESML,,1,33.68055556,,1,Frontlit,Stairway,Lingerie,Ladies,,
30,West,B,Juhu,17FFV11,,,Recce,,,,,1,Frontlit,Pillar,Lingerie,Ladies,,
31,West,B,Juhu,17FFV12,38'',108'',ESML,,1,28.5,,1,Frontlit,Pillar,Kids,Kids,,
32,West,B,Juhu,17FFV13,,,Recce,,,,,1,Frontlit,Pillar,Kids,Kids,,
33,West,B,Juhu,17FFV14,39'',107'',ESML,,1,28.97916667,,1,Frontlit,Pillar,Kids,Kids,,
34,West,B,Juhu,17FFV15,38'',106'',ESML,,1,27.97222222,,1,Frontlit,Pillar,Kids,Kids,,
35,West,B,Juhu,17FFV16,"83.9""","111.9""",VOSB,,1,,,1,Frontlit,Pillar,Indian Wear,Ladies,,
36,West,B,Juhu,17SFV1,36'',96'',ESML,,1,24,,2,Frontlit,Pillar,Mens Denim,Mens,,
37,West,B,Juhu,17SFV2,36'',96'',ESML,,1,24,,2,Frontlit,Pillar,Mens Denim,Mens,,
38,West,B,Juhu,17SFV3,36'',96'',ESML,,1,24,,2,Frontlit,Pillar,Mens Denim,Mens,,
39,West,B,Juhu,17SFV4,80'',86'',ESML,,1,47.77777778,,2,Frontlit,Pillar,Mens Denim,Mens,,
40,West,B,Juhu,17SFV5,36'',96'',ESML,,1,24,,2,Frontlit,Pillar,Mens Denim,Mens,,
41,West,B,Juhu,17SFV6,36'',96'',ESML,,1,24,,2,Frontlit,Pillar,Mens Denim,Mens,,
42,West,B,Juhu,17SFV8,,,Recce,,,,,2,Frontlit,Pillar,Mens Denim,Mens,,
43,West,B,Juhu,17SFV9,36'',96'',ESML,,1,24,,2,Frontlit,Pillar,Mens Denim,Mens,,
44,West,B,Juhu,17SFV10,38'',96'',ESML,,1,25.33333333,,2,Frontlit,Pillar,Mens Denim,Mens,,
45,West,B,Juhu,17SFV11,35'',96'',ESML,,1,23.33333333,,2,Frontlit,Pillar,Mens Denim,Mens,,
46,West,B,Juhu,17SFV12,38'',96'',ESML,,1,25.33333333,,2,Frontlit,Pillar,Mens Denim,Mens,,
47,West,B,Juhu,17SFCC1,,,Recce,,,,,2,Frontlit,Pillar,Mens Denim,Mens,,
48,West,B,Juhu,17GFSV1,30'',60'',VOSB,"7""",3,12.5,,0,Frontlit,Sensomatic,Fragrance,Beauty,,
50,West,B,Juhu,17FFW1,,,Recce,,,,,1,Frontlit,Window,Indian Wear,Ladies,,
51,West,B,Juhu,17GFLD1-2,,,Recce,,,,,0,Frontlit,Liftdoor,Non-apps,Non-apps,,
52,West,B,Juhu,17AF2a-2b,,,Recce,,,,,0,Frontlit,Façade,Generic,Generic,,
53,West,B,Juhu,17AF3a-3b,,,Recce,,,,,0,Frontlit,Façade,Generic,Generic,,
54,West,B,Juhu,17AF4a-4b,,,Recce,,,,,0,Frontlit,Façade,Generic,Generic,,
55,West,B,Juhu,17AF5,17',12',ESML,,1,1.416666667,,0,Frontlit,Façade,Generic,Generic,,
56,West,B,Juhu,17SFW1,234'',102'',ESML,,,165.75,,2,Frontlit,Window,Mens Denim,Mens,,
57,West,B,Juhu,17SFW2,215'',105'',ESML,,1,156.7708333,,2,Frontlit,Window,Mens Denim,Mens,,
58,West,B,Juhu,17GFV2,33'',8'7'',ESML,,1,,,,,,,,,
59,West,B,Juhu,17GFBL1,65'',94'',Backlit Star Flex,,1,,,,,,,,,
,,,,,,,,,,,,,,,,,,
1,West,D,Kalyan,77GFSOH1,67'',103'', Backlit Fabric with Silicon Strip,,1,47.69097222,,0,Backlit,Pillar,Fragrance,Beauty,,
2,West,D,Kalyan,77GFSOH7,23'',100'', Backlit Fabric with Silicon Strip,,1,15.97222222,,0,Backlit,Pillar,Ladies ethnic,Ladies,,
3,West,D,Kalyan,77GFSOH8,29'',100'', Backlit Fabric with Silicon Strip,,1,20.13888889,,0,Backlit,Pillar,Ladies Western,Ladies,,
4,West,D,Kalyan,77GFSOH11,29'',100'', Backlit Fabric with Silicon Strip,,1,20.13888889,,0,Backlit,Pillar,Footwear,Ladies,,
5,West,D,Kalyan,77GFSOH12,29'',100'', Backlit Fabric with Silicon Strip,,1,20.13888889,,0,Backlit,Pillar,Handbags,Ladies,,
6,West,D,Kalyan,77GFW1,199'',120'', Backlit Fabric with Silicon Strip,,1,165.8333333,,0,Backlit,Window,Generic,Generic,,
7,West,D,Kalyan,77GFW2,168'',80'', Backlit Fabric with Silicon Strip,,1,93.33333333,,0,Backlit,Window,Fragrance,Beauty,,
8,West,D,Kalyan,77GFSV1,24'',61'',Digital print on 5mm VOSB,"6""",2,10.16666667,,0,Frontlit,Sensomatic,Generic,Generic,,
9,West,D,Kalyan,77GFSV2,24'',61'',Digital print on 5mm VOSB,"8""",2,10.16666667,,0,Frontlit,Sensomatic,Generic,Generic,,
10,West,D,Kalyan,77GFSOH2,37'',99'', Backlit Fabric with Silicon Strip,,1,25.4375,,0,Backlit,Pillar,Beauty,Beauty,,
11,West,D,Kalyan,77GFSOH3,61'',100'', Backlit Fabric with Silicon Strip,,1,42.36111111,,0,Backlit,Pillar,Watches,Non-apps,,
12,West,D,Kalyan,77GFSOH4,49'',98'', Backlit Fabric with Silicon Strip,,1,33.34722222,,0,Backlit,Pillar,Watches,Non-apps,,
13,West,D,Kalyan,77GFSOH5,37'',99'', Backlit Fabric with Silicon Strip,,1,25.4375,,0,Backlit,Pillar,Sunglasses,Non-apps,,
14,West,D,Kalyan,77GFSOH6,29'',100'', Backlit Fabric with Silicon Strip,,1,20.13888889,,0,Backlit,Pillar,Mens Formal,Mens,,
15,West,D,Kalyan,77GFSOH9,36'',100'', Backlit Fabric with Silicon Strip,,1,25,,0,Backlit,Pillar,Ugs,Mens,,
16,West,D,Kalyan,77GFSOH10,29'',100'', Backlit Fabric with Silicon Strip,,1,20.13888889,,0,Backlit,Pillar,Ladies Western,Ladies,,
17,West,D,Kalyan,77GFCC1,140'',57'', Backlit Fabric with Silicon Strip,,1,55.41666667,,0,Backlit,Cash Counter,Generic,Generic,,
18,West,D,Kalyan,77GFSOH13,36'',100'', Backlit Fabric with Silicon Strip,,1,25,,0,Backlit,Pillar,Mens Formal,Mens,,
19,West,D,Kalyan,77FB1,72'',118'',ESML,,1,59,,0,Backlit,Façade,Generic,Generic,,
20,West,D,Kalyan,77FB2,45”,"121""", Backlit Fabric with Silicon Strip,,,#VALUE!,,0,Backlit,Façade,Generic,Generic,,
,,,,,,,,,,,,,,,,,,
1,West,C,Kolhapur,253GFV1,"41""","112""", Backlit Fabric with Silicon Strip,,1,,,0,Backlit,Pillar,Watches,Non Apps,,
2,West,C,Kolhapur,253GFV2,"41""","112""", Backlit Fabric with Silicon Strip,,1,,,0,Backlit,Pillar,Watches,Non Apps,,
3,West,C,Kolhapur,253GFV3,"42""","112""", Backlit Fabric with Silicon Strip,,1,,,0,Backlit,Pillar,Watches,Non Apps,,
4,West,C,Kolhapur,253GFV4,"23.5""","94""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Watches,Non Apps,,
5,West,C,Kolhapur,253GFV5,"27.5""","124.5""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Sunglass,Non Apps,,
6,West,C,Kolhapur,253GFV6,"27.5""","124.5""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Sunglass,Non Apps,,
7,West,C,Kolhapur,253GFV7,35'',102'', Backlit Fabric with Silicon Strip,,1,24.79166667,,0,Backlit,Pillar,Lingerie,Ladies,,
8,West,C,Kolhapur,253GFV8,35'',102'', Backlit Fabric with Silicon Strip,,1,24.79166667,,0,Backlit,Pillar,Lingerie,Ladies,,
9,West,C,Kolhapur,253GFV9,35'',102'', Backlit Fabric with Silicon Strip,,1,24.79166667,,0,Backlit,Pillar,Kids,Kids,,
10,West,C,Kolhapur,253GFV10,"23""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Kids,Kids,,
11,West,C,Kolhapur,253GFV11,"23.5""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Kids,Kids,,
12,West,C,Kolhapur,253GFV12,"23.5""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Kids,Kids,,
13,West,C,Kolhapur,253GFV13,"53.5""","111""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Ladies Western,Ladies,,
14,West,C,Kolhapur,253GFV14,"35.5""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Ladies Western,Ladies,,
15,West,C,Kolhapur,253GFV15,"23.5""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Ladies Western,Ladies,,
16,West,C,Kolhapur,253GFV16,"23.5""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Ladies Western,Ladies,,
17,West,C,Kolhapur,253GFV17,"34"" ","94""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Fragrance,Beauty,,
18,West,C,Kolhapur,253GFV18,"34""","94""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Fragrance,Beauty,,
19,West,C,Kolhapur,253GFV19,"24""",94'', Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Fragrance,Beauty,,
20,West,C,Kolhapur,253GFV20,"36.5""","94.5""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Fragrance,Beauty,,
21,West,C,Kolhapur,253GFV21,"36.8""","111""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Fragrance,Beauty,,
22,West,C,Kolhapur,253GFV22,"36.5""","112""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Fragrance,Beauty,,
23,West,C,Kolhapur,253GFV23,"36.5""","112""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Fragrance,Beauty,,
24,West,C,Kolhapur,253GFV24,"42""","112""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Fragrance,Beauty,,
25,West,C,Kolhapur,253GFV25 (Store Direcctory),"42""","112""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Ladies Western,Ladies,,
26,West,C,Kolhapur,253GFV26,"23.5""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Ladies Western,Ladies,,
,West,C,Kolhapur,253GFV27,"23.5""","102""", Backlit Fabric with Silicon Strip,,1,,,,,,,,,
27,West,C,Kolhapur,253GFCC1,"140.5""","76.5""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,0,Backlit,Pillar,Cash Counter,Generic,,
28,West,C,Kolhapur,253FFV1,"39""","71.5""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Ladies Indian Wear,Ladies,,
29,West,C,Kolhapur,253FFV2,"29.5""","80""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Ladies Indian Wear,Ladies,,
30,West,C,Kolhapur,253FFV3,"23.5""","87""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Ladies Indian Wear,Ladies,,
31,West,C,Kolhapur,253FFV4,"23.5""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Ladies Indian Wear,Ladies,,
32,West,C,Kolhapur,253FFV5,"35""","98""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Ladies Indian Wear,Ladies,,
33,West,C,Kolhapur,253FFV6,"23.5""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Home,Home,,
34,West,C,Kolhapur,253FFV7,"23""","98""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Home,Home,,
35,West,C,Kolhapur,253FFV8,"34.5""","98""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Luggage,Luggage,,
36,West,C,Kolhapur,253FFV9,"29""","98.5""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Home,Home,,
37,West,C,Kolhapur,253FFCC1,"64""","51""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,1,Backlit,Pillar,Cash Counter,Generic,,
38,West,C,Kolhapur,253SFV1,"23""","98""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,2,Backlit,Pillar,Mens Casual,Mens,,
39,West,C,Kolhapur,253SFV2,"23""","98""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,2,Backlit,Pillar,Mens Casual,Mens,,
40,West,C,Kolhapur,253SFV3,"35""","90""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,2,Backlit,Pillar,Mens Casual,Mens,,
41,West,C,Kolhapur,253SFV4,"35""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,2,Backlit,Pillar,Mens Formal,Mens,,
42,West,C,Kolhapur,253SFV5,"35""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,2,Backlit,Pillar,Mens Formal,Mens,,
43,West,C,Kolhapur,253SFV6,"35""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,2,Backlit,Pillar,Mens Casual,Mens,,
44,West,C,Kolhapur,253SFV7,"23.5""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,2,Backlit,Pillar,Mens Casual,Mens,,
45,West,C,Kolhapur,253SFV8,Recce,, Backlit Fabric with Silicon Strip,,1,#VALUE!,,2,Backlit,Pillar,Mens Casual,Mens,,
46,West,C,Kolhapur,253SFV10,"23""","102""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,2,Backlit,Pillar,Mens Casual,Mens,,
47,West,C,Kolhapur,253SFCC1,"64""","51.5""", Backlit Fabric with Silicon Strip,,1,#VALUE!,,2,Backlit,Pillar,Cash Counter,Generic,,
48,West,C,Kolhapur,253GFSV1,"16""","56.5""",Translit Film,,,#VALUE!,,0,Frontlit,Sensomatic,Watches,Non Apps,,
49,West,C,Kolhapur,253GFSV2,"16""","56.5""",Translit Film,,,#VALUE!,,0,Frontlit,Sensomatic,Beauty,Beauty,,
,West,C,Kolhapur,253SFSV1,Recce,,,,,,,,,,,,,
50,West,C,Kolhapur,253FFSV1,Recce,,,,,#VALUE!,,0,Frontlit,Sensomatic,Ladies Indian Wear,Ladies,,
,,,,,,,,,,,,,,,,,,
1,West,D,Latur,75FFFL1,31'',96'',ESML,,1,20.33333333,,1,Frontlit,Pillar,Indian Wear,Ladies,,
2,West,D,Latur,75FFFL2,31'',96'',ESML,,1,20.33333333,,1,Frontlit,Pillar,Indian Wear,Ladies,,
3,West,D,Latur,75FFFL4,31'',96'',ESML,,1,20.33333333,,1,Frontlit,Pillar,Indian Wear,Ladies,,
4,West,D,Latur,75FFFL6,31'',96'',ESML,,1,20.33333333,,1,Frontlit,Pillar,Indian Wear,Ladies,,
5,West,D,Latur,75FFFL7,31'',96'',ESML,,1,20.33333333,,1,Frontlit,Pillar,Indian Wear,Ladies,,
6,West,D,Latur,75FFFL8,31'',96'',ESML,,1,20.33333333,,1,Frontlit,Pillar,Indian Wear,Ladies,,
7,West,D,Latur,75FFFL11,35'',91'',ESML,,1,22.11805556,,1,Frontlit,Pillar,Indian Wear,Ladies,,
8,West,D,Latur,75SFL1,30'',96'',ESML,,1,20,,2,Frontlit,Pillar,Mens Denim,Mens,,
9,West,D,Latur,75TFFL1,31'',96'',ESML,,1,20.33333333,,3,Frontlit,Pillar,Mens Formal,Mens,,
10,West,D,Latur,75TFSOH2,31'',96'',ESML,,1,20.33333333,,,,,,,,
11,West,D,Latur,75SFSOH3,31'',96'',ESML,,1,20.33333333,,,,,,,,
12,West,D,Latur,75GFFL1,,,Location picture missing ,,,,,0,Frontlit,Pillar,Watches,Non-apps,,
13,West,D,Latur,75GFFL2 (2vis),33'',96'',ESML,,1,21.66666667,,0,Frontlit,Pillar,Watches,Non-apps,,
14,West,D,Latur,75GFFL4,46'',128'',ESML,,1,40.88888889,,0,Frontlit,Pillar,Beauty,Beauty,,
15,West,D,Latur,75GRBFL1,49'',97'',Backlit flex,,1,32.7375,,0,Backlit,Façade,Generic,Generic,,
16,West,D,Latur,75GRBFL2,48'',96'',Backlit flex,,1,32,,0,Backlit,Façade,Fragrance,Beauty,,
17,West,D,Latur,75GRBFL3,66'',96'',Backlit flex,,1,44,,0,Backlit,Façade,Generic,Generic,,
18,West,D,Latur,75FFFL3,,,Location picture missing ,,,,,1,Frontlit,Pillar,Indian Wear,Ladies,,
19,West,D,Latur,75FFFL5,,,Location picture missing ,,,,,1,Frontlit,Pillar,Indian Wear,Ladies,,
20,West,D,Latur,75FFW1,"92x96 """,100x96,ESML,,1,,,1,Frontlit,Window,Generic,Generic,,
21,West,D,Latur,75SFL2,,,Location picture missing ,,,,,2,Frontlit,Pillar,Mens Denim,Mens,,
22,West,D,Latur,75TFFL2,,,Location picture missing ,,,,,3,Frontlit,Pillar,Mens Formal,Mens,,
23,West,D,Latur,75TFFL3,,,Location picture missing ,,,,,3,Frontlit,Pillar,Mens Formal,Mens,,
24,West,D,Latur,175FLT1,122'',95'',ESML,,1,80.14722222,,3,Frontlit,Atrium,Generic,Generic,,
25,West,D,Latur,175FLT2,31'',96'',ESML,,,20.4,,3,Frontlit,Atrium,Generic,Generic,,
26,West,D,Latur,175FLT3,,,Location picture missing ,,,,,3,Frontlit,Atrium,Generic,Generic,,
27,West,D,Latur,75GFSV1,30'',60'',VOSB,"6""",2,12.5,,0,Frontlit,Sensomatic,Beauty,Beauty,,
,,,,,,,,,,,,,,,,,,
1,West,C,Magarpatta,83L1VIS8,32,96,ESML,,1,21.33333333,,0,Frontlit,Pillar,Ladies Western,Ladies,,
2,West,C,Magarpatta,83L1VIS9,32,96,ESML,,1,21.33333333,,0,Frontlit,Pillar,Ladies Western,Ladies,,
3,West,C,Magarpatta,83L1VIS13A,31,95,ESML,,1,20.45138889,,0,Frontlit,Pillar,Mens Formal,Mens,,
4,West,C,Magarpatta,83L1VIS14A,47,107,ESML,,1,34.92361111,,0,Frontlit,Pillar,Mens Denim,Mens,,
5,West,C,Magarpatta,83L1VIS10,32,96,ESML,,1,21.33333333,,0,Frontlit,Pillar,Ladies Western,Ladies,,
6,West,C,Magarpatta,83L1W2,12',10',ESML,,1,0.825,,0,Frontlit,Window,Generic,Generic,,
7,West,C,Magarpatta,83L1W4,186'',117'',ESML,,1,151.125,,0,Frontlit,Window,Fragrance,Beauty,,
8,West,C,Magarpatta,83L2VIS1,31'',95'',ESML,,1,20.45138889,,1,Frontlit,Pillar,Kids,Kids,,
9,West,C,Magarpatta,83L2VIS1a,32'',96'',ESML,,1,21.33333333,,1,Frontlit,Pillar,Kids,Kids,,
10,West,C,Magarpatta,83L2VIS1b,32'',96'',ESML,,1,21.33333333,,1,Frontlit,Pillar,Kids,Kids,,
11,West,C,Magarpatta,83L2VIS4,32'',95'',ESML,,1,21.11111111,,1,Frontlit,Pillar,Indian Wear,Ladies,,
12,West,C,Magarpatta,83L2VIS4a,32'',95'',ESML,,1,21.11111111,,1,Frontlit,Pillar,Indian Wear,Ladies,,
13,West,C,Magarpatta,83GFW1,12',11',Star Flex,,1,0.875,,0,Frontlit,Window,Non-apps,Non-apps,,
14,West,C,Magarpatta,83L1VIS1,31'',95'',ESML,,1,20.45138889,,0,Frontlit,Pillar,Watches,Non-apps,,
15,West,C,Magarpatta,83L1VIS2,31'',95'',ESML,,1,20.45138889,,0,Frontlit,Pillar,Watches,Non-apps,,
16,West,C,Magarpatta,83L1VIS3,31'',95'',ESML,,1,20.45138889,,0,Frontlit,Pillar,Watches,Non-apps,,
17,West,C,Magarpatta,83L1VIS4,31'',95'',ESML,,1,20.45138889,,0,Frontlit,Pillar,Watches,Non-apps,,
18,West,C,Magarpatta,83L1VIS5,35'',107'',ESML,,,26.00694444,,0,Frontlit,Pillar,Fragrance,Beauty,,
19,West,C,Magarpatta,83L1VIS6,31,95,ESML,,1,20.45138889,,0,Frontlit,Pillar,Sunglass,Non-apps,,
20,West,C,Magarpatta,83L1VIS6A,31,95,ESML,,1,20.45138889,,0,Frontlit,Pillar,Sunglass,Non-apps,,
21,West,C,Magarpatta,83L1VIS7,31,95,ESML,,1,20.45138889,,0,Frontlit,Pillar,Lingerie,Ladies,,
22,West,C,Magarpatta,83L1VIS7A,31,95,ESML,,1,20.45138889,,0,Frontlit,Pillar,Lingerie,Ladies,,
23,West,C,Magarpatta,83L1VIS11,47,107,ESML,,1,34.92361111,,0,Frontlit,Pillar,Ladies Western,Ladies,,
24,West,C,Magarpatta,83L1VIS12,31,95,ESML,,1,20.45138889,,0,Frontlit,Pillar,Ugs,Mens,,
25,West,C,Magarpatta,83L1VIS13,31,95,ESML,,1,20.45138889,,0,Frontlit,Pillar,Mens Formal,Mens,,
